durability,undying_id
4400639,6460
1630134,4004
1679022,3595
2010851,458
2185056,5250
1696594,5203
9987603,1169
8504315,3249
5975281,3635
356536,7519
9483468,625
1678177,9557
8937624,9967
8887024,9549
9593372,5340
7353105,3019
8523408,7657
9570616,1715
1753748,4682
1696985,3342
2692540,9200
1772099,7886
8013521,980
9415298,993
2580546,7707
113595,8600
3010042,1250
2943295,5007
4185014,6642
1308856,864
3093668,189
6476467,9919
5529838,9300
277531,5753
2369920,65
9720874,6989
4697180,2396
2431913,6573
1429418,5686
5822771,6400
3665102,3078
8694024,9956
1367529,7699
2019891,855
1291884,9131
3192165,463
2116186,8221
5432459,3874
8893509,713
6375498,8282
2527688,3689
5045170,5583
9806339,1248
8760614,2057
8966103,1315
545272,7683
7528058,3942
189308,6153
5713438,1544
1621780,6309
7865528,1688
7695125,9572
4595831,1890
2463187,5724
7001572,7203
4561677,3626
8452677,8249
7859009,2756
3141171,9147
3615559,13
1078035,9297
2836324,7126
177498,6351
7355325,5585
1087261,1666
7763675,3182
8203017,2161
7316131,2454
110972,201
2641453,4837
2575494,5730
2730681,5931
6017603,3220
2737355,9262
9376893,5495
6851130,633
9477982,2480
9538089,7055
7189205,537
6492818,6598
2396969,3613
7257159,1104
7610992,9639
7137451,1927
5747157,297
6720679,3454
1197115,1643
1371347,56
3012970,3718
59447,2855
7967733,3073
1782151,9522
6777787,8844
6563698,5335
4890557,7465
6415196,5393
8032021,1229
1869869,760
2824048,7230
545722,8427
2077774,2547
4206664,6956
1281519,8256
228913,5428
5599450,7109
1265428,3378
6887379,8204
5410595,6536
4482046,8020
8363757,6769
505076,3178
1955586,7659
175078,8302
4264597,936
5705566,5834
2207495,1319
5697547,9256
5220511,1693
6877513,2391
4189298,2000
6180242,1355
3977662,8501
2506287,9082
7269645,6631
1977361,2404
4816431,3183
7493409,8237
9241695,5537
6164819,4007
1847674,3636
7166425,8076
6268450,2219
6133302,4486
9033436,3172
6345290,9143
7918411,8048
3078866,5949
6425765,9882
6129276,9941
198268,9643
6596322,880
2882591,1152
813616,1905
3047023,4187
742323,2701
7033208,5850
2791463,8335
9322825,2402
5980706,5564
9816400,4658
6920858,1925
1303810,7665
685152,7604
8682519,1241
1989939,2045
2802907,4531
8252648,5069
7748103,5848
3447386,4854
7212207,5846
951799,1914
4681541,3533
9934947,7073
4814852,7462
5366592,9483
5464769,4598
2235304,6914
2335971,5952
8877087,8250
6189242,5976
1206025,3134
6924638,7091
9601615,9543
8025006,9429
5910739,8731
1270908,273
5969672,6810
9647019,7677
6380206,5881
8922417,9573
7174967,1482
4833036,6354
436026,2612
1939361,8987
9926394,6203
405383,7525
3325902,9494
8237753,176
328812,6134
4953060,8254
3310027,1354
3841080,69
6552455,1233
6129857,3142
1811277,5701
8523339,2259
9963883,4443
1958213,5572
2579059,2512
8773601,5257
4185463,1495
8116500,3835
8678365,4081
6288962,9368
1875207,4412
284333,4880
8467583,9444
1421187,7077
6076585,9078
7856845,9105
7293452,1873
2674547,9435
3778504,5925
4994537,7601
9892463,9097
3055192,2727
9014439,4245
8491836,7014
5936795,542
4730194,4328
362662,1630
6763849,7653
7193998,3555
2754218,4369
6799909,9732
5675984,1604
6102038,526
5541492,2636
2812283,6025
55269,8759
4666098,9875
1717899,7943
1786803,4617
8195797,377
442156,9505
8162926,9294
1516841,6461
8204700,9050
1750755,4296
1379318,416
4751530,1696
508596,1377
9472727,1438
1163451,6391
3955475,3002
7975511,4577
582540,5468
4899782,470
8073885,6585
2646906,413
8461803,3515
7584728,4677
6814849,2709
1252260,7623
8590404,6561
3984182,1270
5436976,4974
915410,8832
5025679,9091
765132,8050
3489811,5182
3730449,4704
9702638,6759
821004,4663
3923543,5875
4451332,2126
7172159,4741
9637028,4969
4983725,896
4635751,5892
5178204,4487
1710554,3780
3401537,7980
1514915,598
6958561,8550
8736018,7737
6632286,5992
8637017,294
8143992,8919
8203709,492
6003029,52
4130446,8554
9954795,2844
7985680,9071
9961835,7409
9852012,5458
7992191,1466
2388649,2491
3999631,2013
4393585,304
6679345,2434
1945710,697
5301653,341
7082768,3414
3335412,6550
1346275,6420
32272,8370
6679975,3130
5295376,5448
7787769,9409
7231290,7825
8998445,2402
1609662,7932
249954,6417
41406,1590
625109,4233
8527646,1511
8598485,4774
947924,8903
6295483,8789
5232131,2676
528135,7357
3923598,4492
8011810,8790
7395599,2920
3161689,8711
4104142,580
2754837,1388
1731378,9511
6692507,3623
7048832,6966
1489451,6699
5073579,4086
6721333,762
5307875,3530
7858655,8075
5874272,9878
1361073,9012
3375886,7108
8428832,3033
218018,1591
4009223,2922
7870203,128
8441294,3184
8895258,1294
1202190,9522
6642495,3303
9129509,4956
8163663,4513
5478109,4616
2352720,5316
818931,3463
603242,3395
8789114,1304
592565,1227
4612287,1701
5117778,2440
5027822,8443
9261990,8485
297968,9674
4346425,1701
4387008,2056
4731235,8771
4126096,8557
929500,860
8856209,7438
7058109,9134
8628064,2436
649133,6046
3563136,6865
3527516,7741
2812773,3231
2795191,9242
6905220,3319
2375793,1780
3401611,9784
8135225,2094
2163187,3454
4275968,4514
6921879,5497
6248757,8744
1787217,371
1659899,5143
2901020,9802
2671153,1204
5825254,6433
8128756,3577
252315,8940
2323966,8261
1404533,9741
3588750,1361
2705315,1881
4209640,1777
4292540,600
4487341,4402
495146,2615
8416618,3821
2333670,1079
7143281,2102
2409233,7124
5664670,8408
9752019,8982
9479207,9935
7762986,6817
1562907,4053
2090832,6472
6641262,8601
1936500,9962
2870695,3537
4455894,4213
5651712,1695
8697921,7850
245483,8365
2182048,1648
4045249,3036
2443100,5403
5608853,6475
8451878,6910
3986621,7538
9704253,7711
3472571,1332
2568950,7856
5529826,9980
2035352,8680
8439135,6273
7450952,5458
5231653,5542
6048744,7917
5510412,5278
4316029,6094
7725569,5292
3462088,5009
2572003,4068
9105547,9291
4164098,1661
170531,2482
5370813,4426
3641453,9705
2433715,1225
3000838,5764
7087605,4886
5070721,4601
2341720,1770
1718665,967
9020080,1357
4092107,8573
6268119,2881
8471644,8733
9334179,7783
1256335,5244
956776,5470
2879355,774
4644339,2886
7557149,187
7553557,1026
7712428,368
2317995,8225
8398969,1143
5512647,8232
4362439,2571
2373630,9840
402235,288
6038809,6649
686543,8838
6989084,50
8166600,1237
1758965,6290
4422415,4335
9023101,3483
135877,6583
3563438,9606
6402920,3465
9530009,234
8431743,7224
945773,4158
4640128,7273
7103763,1199
9508730,1735
7868205,4868
5544000,6032
4751994,5581
2934294,9443
4902820,9101
7675347,8906
3845396,8019
6618637,6173
4951225,1203
4464285,1391
8526716,1679
5381003,8774
3377552,5686
4617404,6360
8567938,1656
6791996,9478
8410982,910
6155199,4445
4721020,2353
1171820,35
4053585,1689
6387136,7516
7679016,8810
462124,5247
7901626,7223
8832958,5946
260685,7022
8216087,7461
2298922,1810
9170620,954
79039,4778
1133906,6123
7379576,6642
9220345,4873
6114616,8247
3821348,8647
7769361,5966
993638,5733
7982546,5705
9641893,8078
9300061,2026
8643551,6767
6100687,5714
1252441,1882
76417,5837
9238229,2773
8945599,192
7459423,7599
1600086,5266
8206609,8899
3370479,796
395833,8509
9611007,134
3333220,4085
4818264,6508
8783294,5221
3892681,5261
5571813,7636
9746505,2095
341774,6073
5883076,9363
215957,9469
1257372,860
9314450,8166
451136,9799
9369004,7495
1048268,4552
1373730,4754
9364973,9152
125042,3348
393898,8166
658088,4206
2719529,3847
7146393,2599
7103854,8586
2002986,3090
4838008,8281
4422690,2946
5973284,1233
3016874,9981
6912751,1861
2664042,8334
7064870,7492
4308772,4030
7550770,6712
2332585,9469
9336217,482
4943352,8549
1544832,6440
3297111,1518
4604518,2792
1170799,6832
1627063,9775
1401486,6119
8898592,2081
5712209,2817
3254164,4851
1246506,8591
6474316,3966
2804597,6018
895990,5160
8465863,4360
1948160,18
8412295,2670
4840481,5585
884423,2107
6343271,3754
9069288,8413
461830,9629
9859422,2571
4799312,7729
6010155,6677
664155,4630
9451409,9030
2909930,217
9204837,1021
3115181,735
7952898,3962
4514016,3820
4276571,9639
8321378,6926
3996991,5084
7392460,2566
9638548,5628
8710384,4625
9639766,4510
3549586,8164
6291738,3401
1275695,290
1380418,9679
9320917,1711
606186,9553
1745535,1761
7420299,8205
3442892,8217
3121825,6277
3756781,1443
5957138,8790
3352729,5153
5313692,8260
2095343,1725
795178,7413
260690,9063
1128454,6077
636468,8576
7828678,7617
8155787,334
7112252,853
7382058,8917
9941020,8788
2511688,4650
9393566,3286
5164812,5738
7900138,8978
6345096,8257
6064505,1098
9906582,3062
4850259,618
597154,2470
8321910,7885
2980688,707
7044299,8832
668131,2461
5571493,937
2014977,8471
5424563,2785
9514964,7475
8442071,838
7487663,1968
4610534,2871
8699640,8196
1232311,1927
343577,2942
3799578,8403
135397,7415
6222083,328
7367470,2572
6957347,2155
4647530,559
6000821,9170
8467033,1170
5078561,7842
4889051,3046
1702934,7328
2061690,589
7671401,9679
5669654,2724
7304761,2224
4079781,3780
5728060,3706
1458473,6969
3900774,9613
154309,3969
5671822,5893
8196401,542
7489643,3227
2803270,199
1031564,8891
4394413,9440
8550053,6743
5471135,5715
6705052,9581
2489505,3664
7463392,4315
4162275,7053
5000750,8436
7635873,2967
8297993,9824
5412212,8633
4446383,9360
4175238,9473
6805656,7873
7201562,3383
6512649,5882
3576673,7847
2147521,524
5955520,3030
6788784,185
3706032,4730
2324926,7758
1172711,4804
4581441,7876
7697635,7563
2093305,6840
6549976,5871
5538079,1564
2533089,3136
4141231,6366
286520,7513
1011856,9159
5138886,9434
6200928,8534
8078408,7297
5356503,1413
4681044,1861
9673962,7326
3004235,4377
8804143,8475
567728,8941
8418159,2184
5559709,4448
8155973,3179
5658116,9097
5292709,7378
9068970,970
9840464,6804
8036686,2477
988100,9945
9158191,1956
3962282,9894
2366931,6489
9953700,7894
2784094,4494
1165741,6188
1227278,5704
5581030,8471
6838187,4786
3389325,5488
6694215,5399
8986945,293
7435783,7315
4710293,7782
9602052,9567
8623693,7065
8713032,344
7434419,7346
483470,1498
9018522,7881
6444863,4099
8265466,7976
9775146,2281
6145306,5551
5731520,4318
9168300,709
6199568,2312
1186701,9429
6471181,6399
7116582,1609
5492277,8361
383074,5571
9156033,4921
5601752,4097
2031871,546
8600223,4093
9967006,4704
6327007,129
7279627,4758
1812,6659
2739082,9400
3771214,5999
5511228,5073
4887045,4531
4175337,5054
8793073,896
2481053,3062
467380,4379
1561534,9815
2280818,2068
4543480,17
8541743,2553
8199599,6739
2734234,4877
255466,316
6019576,4904
5725807,4142
668875,2544
7235796,840
1254667,4036
814742,6069
4369946,4505
6939969,8526
7029993,9883
887123,8834
3037590,6753
9770027,995
5457470,4046
9761073,2546
6667011,9133
488786,3345
6604912,7639
7515400,2524
448608,8291
1292880,5268
5540781,9046
8280610,2751
5691633,1708
9618182,6224
1270092,8613
4217281,5799
6080102,4090
1089233,2289
5678067,9177
1044725,5206
4116140,4652
5799664,4176
7513892,4576
1811332,5589
1156338,7240
7621196,9908
1893647,7619
8480060,4533
572613,3141
2346746,5280
3497274,8425
9456808,1730
1778101,5246
7764953,5051
341149,2911
9860141,1957
7008738,2185
3168565,4894
5437323,6320
597877,1872
9923803,527
2709257,7386
8929107,7913
7684365,3659
6016706,6837
5665717,8644
5401215,702
5292982,1778
2292910,6716
8674070,5945
2764309,4655
6572989,3084
9353356,2444
7932149,85
9257439,3398
8653681,560
7029675,2949
4392000,9589
7937221,5111
4681253,4106
2346206,2702
180991,7748
8149266,4149
4910931,7807
5832699,1908
2494110,4151
7277912,6144
8913302,4049
4366932,7425
8301160,680
280284,7460
8788069,2778
1138082,9939
1889289,1339
9679757,3972
9585456,6051
6994835,6324
4961424,802
2610232,1383
5017363,9099
2748295,7826
5996366,6891
5700615,2982
3514266,4422
1481709,6442
9391725,1239
1895756,336
6711374,3007
7548632,4788
4607434,6768
5482303,1277
2173069,5885
6959346,3809
2794573,2829
7081245,5316
3216553,7766
4452782,5549
4688528,2591
4812684,6644
4127515,4384
5082472,2089
6757359,1367
1118000,3182
2173035,696
786327,9195
2898703,38
7625116,1934
6838561,7593
901470,4960
7394259,3178
4980385,4948
4280838,1180
787870,2140
6098090,6096
6852088,3392
5648389,1159
2085939,3562
3302235,137
833227,8501
3283001,266
5478084,3468
3286592,959
5190067,9040
9967324,7179
3724972,2052
9502169,5872
1144876,3023
9133005,9715
6923443,4695
2267403,7376
6809186,282
343168,2345
3414453,3174
7712656,481
6597017,7271
9965748,7587
9802026,1313
8014643,7469
9664703,4399
6192067,98
9722282,7537
3405220,737
4853694,9283
9463661,109
929367,5981
9241276,13
6926316,9500
6948745,5991
3624541,2902
6825661,7872
4573820,4454
5643491,1629
720738,3719
6468774,9630
4730188,379
3806434,3851
6698495,5914
2147233,7954
103246,8826
318664,1734
5117539,8283
5238416,6540
4444244,4272
8297271,3805
5733597,6998
4477616,6504
3035649,6605
1257212,9449
3938218,8126
4436641,6640
4779420,4530
356825,3506
5543378,2072
6278350,4894
7082625,4204
4826724,4308
9957768,9349
2229018,1787
8001696,6338
4790697,8137
3052758,4254
8066246,6442
8381286,2951
2123979,5477
3019449,7713
4810543,8708
1586168,8436
5505777,9594
8441995,7944
9183258,7189
6744566,8830
1224726,7422
4851589,7458
7107330,4172
9223893,2864
9143871,7823
5176458,964
6762214,4743
3746360,3081
3464365,2151
4600150,6525
7021435,3975
4086312,3388
4478780,3015
4185439,1052
7183642,3527
6776859,4803
9736175,3603
9563501,4377
2172739,4637
4599581,5619
6709914,7177
4079158,4087
876839,1548
3113303,3346
4490589,8308
7953696,4977
9044102,5457
4353074,9526
7544895,9538
1126355,4684
2033706,68
2234339,4623
8187702,9009
155458,8772
1221557,9186
1588867,2961
1827853,6597
4583438,5679
1732273,8297
8852355,297
9711185,7680
1147682,4608
3466851,9956
3283067,1122
9787226,2879
1947031,7499
9321311,9457
9214623,6470
6324709,4475
3704876,2782
750481,2131
9762973,6521
6390164,1354
9710091,5473
5879361,2064
4534413,5020
7753727,5132
7665765,5090
8582865,4236
7606327,2120
9980080,2629
3391383,619
9273468,2524
561119,2881
1298767,699
4496655,9296
905383,4152
7255232,5291
7638699,690
8788696,6102
5698497,5215
1154731,8545
9292442,9877
8562614,5712
5966614,8926
3888864,3282
3237503,3431
9391705,4655
5346601,8703
1616045,8022
2371510,5108
3076845,3787
3482812,6214
5491830,7822
3288345,8626
6372982,6251
4148236,4304
514161,3371
7062055,5106
5019744,90
1157464,9702
9035802,6925
9268714,4008
3844149,2293
2515887,6868
4373282,2296
2482226,8472
3876341,8066
2058502,5068
1149848,8014
1793797,6584
9980961,2998
1492474,7432
4297276,2082
6809714,5738
56623,2270
2867335,3154
7734854,3093
1113025,7813
2592430,473
6865684,3133
6063030,6535
6040905,5597
8857642,8338
2332211,6790
7707316,7662
5740680,3758
842391,2258
6820370,2343
5511346,3191
1561393,1572
7557853,6585
8611747,9385
5466620,5971
821018,9147
8146408,5838
8882369,1971
8546533,7512
4090589,2245
1424643,9484
4532837,4241
5584356,5360
2115930,8647
9295696,8302
737310,8037
5251245,6494
8371093,985
6047293,4986
9448811,4170
5914188,5047
4550288,7047
3335622,7138
1181039,2775
2589710,2066
751672,974
4881336,6627
3896234,6671
8998779,6450
8350382,3748
7635780,1688
9571626,9751
7822593,3870
8483653,4073
592966,179
5281023,1399
9444003,3364
3874544,5004
2826478,4222
2481627,3649
7557424,2735
2607344,7340
9040884,7231
9308431,9083
6977749,3244
2404000,5433
3243797,4827
9637983,6522
521467,5155
5188585,7336
8575052,282
5675597,4269
1278120,8851
7152277,5618
2748261,6714
656513,9474
6790362,698
3935390,1388
8309490,88
6781766,7646
7086156,6885
329565,7320
8034298,2716
5455177,5833
5647481,7599
2768438,6188
450999,3510
6550784,200
444164,4349
2630816,4317
1762751,4719
2301628,3468
8960701,4251
3874280,2981
9526530,500
6208378,1705
7800394,2144
2736421,2379
84567,2357
1837772,4422
9730596,2724
8169963,1710
3183076,3398
9317897,2111
6470035,5850
771129,8175
4956846,5971
1064962,4230
9758321,4087
2319185,3343
7690486,6397
3300336,8891
6309642,9447
6661310,4844
241479,9262
724982,3738
7358442,8222
6686855,3998
7324599,4521
30401,1627
5440874,7887
2259041,7487
6783943,6704
5353508,3806
4284261,7456
3554075,6828
2077484,5299
1580248,6519
1068768,6396
7699060,1229
8728232,7075
9519390,7469
9125599,1694
3765485,427
4510101,8265
4876667,8653
2511092,561
5250243,9452
5425711,7112
7086776,8675
247505,2108
3881933,4261
9124998,3207
5124483,8953
8832353,1537
2050457,1529
5355450,3891
5083510,4101
1066118,1252
3918885,1382
2665769,7396
44165,5974
6512020,4641
7804423,5170
4887458,8693
8105826,8067
7149924,559
6633931,4110
7453547,970
4559931,2241
2168182,2036
1281540,3839
9507889,1569
6047150,1877
3902269,2347
8469721,4652
8965824,7492
1999624,6102
8737155,2016
1414965,131
1169674,5301
8539953,4843
1861092,6411
5691869,7295
4076397,265
1393981,5793
8318150,7814
8463596,4885
6476121,9072
6038149,7829
2418293,80
3105286,1168
7882070,8561
5229868,1622
7161916,8537
6223683,7993
4079846,4081
2568385,5661
2854900,3891
5221672,4362
1108373,243
5928071,9179
2659103,9587
4731594,4831
2215109,5378
6994999,4705
1601577,6983
9879512,6412
5634035,4656
7307261,7531
475142,9589
9633314,986
1641550,4910
8908328,621
8053663,9645
3027589,1273
2228538,7016
2695811,979
8465027,4315
537632,9334
6409563,2270
7358967,5164
5677937,3001
4067841,4579
4279598,5951
2287972,8017
2537504,3101
2572383,9549
8278694,824
2171845,492
3794274,746
7878660,9554
7462084,2128
1478729,3497
7111726,6765
1144273,4855
1318897,1098
4558617,3065
51791,3022
6128735,7599
1155789,7737
551348,8036
3960571,9007
9609173,6930
7617704,7363
3285893,4924
632559,4950
2808759,4768
4127960,5839
7155931,9338
5919483,2518
9618660,1888
3119817,7261
7086565,3895
2507440,8752
4162287,5586
7355431,8200
5176017,4905
4553791,3085
1644485,5759
4130293,9324
4221496,8282
898843,4738
3475998,3429
3135001,4534
371999,5411
4108390,4042
5898825,2468
6581092,1355
2985598,1196
3152513,6808
9872614,2411
4120523,9722
8365193,4153
9548152,7932
9751726,8509
8343035,8677
1141639,5391
3161278,4682
8367765,6512
3314809,7039
8645363,6534
3446664,5634
5653911,2486
2823958,4000
2223111,5212
2888177,1401
618833,1042
8799392,9113
9870969,5618
4356477,926
7139395,4482
4108514,3498
6242443,2123
7046665,9847
9365101,553
4200598,1357
9489986,1721
8161179,3801
7668538,8066
1733086,8220
2006151,794
6805471,9573
8657170,3997
1327690,5637
2532424,3832
6911835,8058
7071443,9062
8228337,168
989856,5100
3133801,7494
4921098,1588
1299223,5725
2178847,5027
5514229,5620
5872351,3738
7228155,3749
567870,7796
9077968,254
1373000,5133
3788808,6814
7687615,2478
79910,9829
292568,1522
1133389,1442
338067,3466
8493509,7042
7021420,1801
1166833,9784
1646063,3781
2516748,4184
8539783,4915
954154,3752
1272560,905
7096181,3555
1889139,5537
2293674,2428
3855790,9636
5363453,4134
1163792,5712
1951351,450
7162109,7063
3437576,2865
2490241,7014
1628251,3544
6660812,9435
7872395,3250
7072906,2233
9671160,3620
3960127,8763
2306180,8267
8162779,1234
9818786,6648
5931153,9808
3122604,3353
5786509,7000
2842065,9645
9472816,8674
1042140,2905
4084928,1784
7611136,8476
2820418,7582
9084893,5292
7150233,2975
7445100,9540
6924785,5875
7809033,8902
4850652,7160
7988740,130
5847706,427
4053084,9621
9900163,7614
1769703,3733
4719195,6979
2837280,9033
1632944,41
550321,1703
5126820,298
6693956,2837
460813,3025
3531239,8380
1638392,6586
5820049,4641
1745257,6528
1773360,5800
2505076,2286
5642170,606
3979845,2027
9654393,9521
953304,7591
4315946,5300
7808316,6281
1927192,6579
7845677,7132
314123,3741
1434576,9055
6667558,9314
1089551,5204
8039954,2428
9522855,2368
2732338,5663
4074796,4875
489827,5492
9095910,3954
1394134,1788
9085965,2739
4099440,453
9848787,7128
4425502,5805
5747455,9623
2462472,3833
7141455,7252
9713380,9016
6559694,5524
5625003,2197
9411350,3703
4318656,5649
5111656,4091
2007298,5663
468181,4656
5120277,6197
5854574,4630
8429623,6917
1604608,3840
860166,898
4981147,1494
2026174,5085
1059964,7030
5855908,1497
1813007,8027
1687221,97
2056828,4974
2952376,6484
7004732,9458
1544236,2515
7690399,1395
8089276,316
7709886,5680
7680445,2016
6785012,7550
6912207,4128
4861434,4158
8513212,6164
9857289,8234
8031469,2234
9866354,7304
8787972,6109
9655967,1197
6449208,9398
2578973,3993
2140042,1919
2780590,5057
2520867,3851
9948456,1912
8698171,2524
9732107,2267
9963856,8473
5524850,7384
643953,6871
981162,2622
8622209,3780
7442540,4569
6887138,9036
8172880,694
8441679,8336
3713927,1935
6422021,9036
9005310,9217
2447099,7485
5190466,9725
635410,3535
8155865,4908
2079603,4122
3905179,951
2983174,9618
4557243,8364
9629632,5578
4354959,2938
9661579,7571
1794053,4949
9260489,185
6770802,1918
6024899,3609
8723663,9206
2409525,1483
121921,7314
8283075,1687
6661131,9474
9554102,2213
9209515,944
8488034,9642
2588971,5774
7841532,9619
6669979,6508
6356162,444
557112,5248
5216117,8245
7626901,8991
8814128,2764
9874978,5971
8171073,6973
5417743,7271
9267121,8836
4511212,2919
2459416,9066
1582467,8820
5605698,5156
9037733,9542
5794203,6589
6943191,4958
8245773,733
5616141,9218
941939,7507
8730290,8016
7582538,6769
9604968,1848
634742,9665
2078373,5479
2641281,6915
7913195,6866
3987591,5685
6872162,6868
6061274,643
3069492,6887
5153199,3516
3804427,5262
9368366,4906
3324963,5373
5505872,8755
4641057,1318
1647116,9333
6626350,9455
8718914,8890
160012,9556
3246362,1732
7331334,9692
9347373,4932
3769044,9280
1082329,9777
9003064,7376
6937455,1392
9692260,7252
2702053,6508
1400329,3690
3978011,1618
8942755,6241
9987189,3938
9570496,7039
8450783,3158
6942888,5080
1012737,755
9664462,1398
3716571,7623
2191869,47
8648896,2970
2973094,6751
3761833,8491
413335,7757
919245,2883
3856147,3942
9078443,9265
6412975,1433
3037248,8827
5099804,7163
4420221,4952
6144819,2441
2386972,2401
3784314,557
5273338,154
4823910,7701
6808498,607
129235,7601
4347258,5092
6853959,1574
4569134,9450
5309711,1887
662168,7415
7707267,2846
8063017,78
2572191,2995
1846403,2610
4491272,8472
3668040,7160
864627,6991
5235433,7131
4891832,3331
8887265,161
1784009,4812
3028640,951
1062885,7347
9454151,6699
8543605,9596
2679204,5120
9769172,6901
4461338,8759
7205535,7435
1593231,9467
5919835,7987
4485157,9363
1481993,1546
6578489,267
2415082,6704
879203,9806
8383431,6949
8904666,6003
5380088,5023
3217397,3887
9624311,444
1049146,829
5582618,6563
3676524,7770
9859376,9622
4237819,1601
3324520,1394
1380371,3296
3646808,4575
3497697,4085
4706500,9212
8908290,9742
1432807,5526
6439805,6546
8675325,276
9869980,571
2809428,8092
947556,1148
9928363,9874
5091070,1713
4883426,5301
3359141,3837
7814378,2936
8237058,105
1911608,2677
6014279,2712
8029628,6090
6341549,5801
3131537,8860
8930724,639
9799518,4328
8066359,2435
7341401,5247
8583956,1135
4081280,1483
8179178,7453
7499888,400
8891049,9583
8658351,2205
8242144,693
4818608,7099
9455516,6333
2837598,5212
7780351,3582
6982563,2877
1949497,5114
4992387,3130
2858146,9384
2091610,4691
7925459,8354
370343,9132
4099631,4713
4823575,3884
7313813,225
8419616,8259
7504718,8533
6476444,1964
6292846,3130
6992685,4246
3316550,8440
1955066,3618
8318698,5073
9798478,1150
6380221,5015
8450343,7497
1366353,9402
4713193,6422
7034673,357
6544687,4139
4033947,2646
9657438,7609
6543205,5995
829918,6703
7714157,8160
4625905,2974
818333,9378
2233993,9929
1391003,856
7172253,6836
9852608,840
6839162,757
1182887,5838
6608336,8674
131003,9958
4165214,8539
9223215,3221
2579151,6608
5539503,236
8162856,2599
9163525,6321
7008054,6675
9772580,4427
267990,9036
4084903,2333
8014369,7759
