character1_id,character2_id,user_id,fightexodus
3900,2797,5443,Draw
9317,4895,1836,Win Char1
3256,343,7712,Win Char2
2650,5682,1635,Draw
9883,7781,8572,Draw
4080,2249,1594,Win Char2
2609,8084,4704,Win Char2
8808,6163,2163,Win Char1
48,4969,6112,Draw
2287,903,683,Draw
2679,4734,5128,Win Char1
107,5422,2915,Win Char2
7702,5367,1615,Win Char2
3056,661,2418,Draw
7066,6239,8846,Win Char1
734,3672,5935,Win Char1
3544,5961,787,Win Char1
8230,5606,925,Win Char1
9323,2657,8672,Win Char1
6942,8081,1435,Win Char1
5427,5725,9879,Win Char1
9942,1251,2839,Win Char2
8067,1868,5736,Win Char2
8031,6837,7232,Win Char2
7063,8099,2317,Draw
9504,7942,3582,Win Char1
6221,4364,9141,Win Char2
9319,9076,8700,Win Char2
6160,3025,2110,Win Char2
8529,6401,2256,Draw
717,2011,4041,Win Char1
6498,8370,6558,Win Char2
7465,1121,6308,Win Char1
9026,4149,9664,Win Char1
48,6598,3172,Win Char1
8387,3799,3222,Win Char1
4535,5010,8549,Draw
2757,2270,6571,Win Char1
2047,4592,4936,Win Char2
2530,2586,8940,Win Char2
9492,9672,1547,Win Char1
502,4406,8935,Win Char1
1059,1726,2090,Win Char1
801,8125,4824,Draw
8626,5570,6557,Win Char2
4848,5795,9893,Win Char2
5476,2170,2359,Win Char1
6395,7451,6034,Win Char2
5003,7,9138,Draw
7573,2855,2710,Win Char1
1231,9581,9503,Draw
9547,7304,7571,Win Char1
5844,4267,7270,Win Char1
9112,5660,5987,Draw
5308,2845,1538,Win Char2
1192,3353,2905,Win Char2
5882,8567,8120,Draw
1870,941,4059,Win Char2
4062,1910,8075,Draw
9821,8599,379,Win Char1
2034,268,4097,Win Char1
8008,1780,2872,Win Char2
2513,9894,158,Draw
6104,4795,9910,Draw
9171,6235,1290,Win Char1
3517,5266,3609,Win Char2
5408,8493,6805,Win Char1
2657,15,3934,Draw
3342,394,8411,Win Char2
2167,6165,1302,Draw
7842,1778,1095,Draw
5946,3882,1326,Draw
1577,6630,353,Win Char2
8355,7861,8909,Win Char1
7245,5195,6563,Draw
1314,1476,2837,Draw
1744,4930,1119,Win Char2
4776,7447,4288,Win Char1
6077,1633,9992,Draw
7990,1228,2917,Win Char1
4425,4094,2316,Win Char1
1091,308,2305,Win Char2
4570,8562,3352,Win Char2
3212,4383,987,Win Char2
6555,7861,7566,Win Char1
6021,1899,5950,Win Char1
6366,2517,634,Draw
8581,4105,5168,Win Char2
1220,7479,5352,Draw
4537,1241,9795,Win Char2
6372,7305,6021,Win Char2
4393,5972,6183,Draw
489,1239,3856,Draw
8528,5010,1660,Draw
3489,7476,5203,Win Char2
7415,7813,3935,Win Char1
7139,1788,7910,Win Char2
4778,2969,1227,Draw
3986,2461,7515,Win Char2
6991,1694,78,Draw
5506,9858,5540,Win Char1
9722,9309,4229,Win Char2
1037,3552,5450,Win Char1
5748,8576,5944,Draw
7992,634,9563,Win Char2
8718,3855,7279,Draw
3639,2803,2279,Win Char2
8230,937,768,Draw
1526,3325,9267,Draw
8137,9072,4018,Win Char1
2317,6802,3266,Win Char2
3393,7490,8900,Draw
3229,8754,5850,Draw
5062,5425,5330,Draw
6584,1159,7961,Win Char1
3201,1210,8310,Win Char1
3157,4565,480,Draw
7987,8349,8840,Win Char1
9263,2279,5419,Draw
7746,6871,2783,Win Char2
1876,400,2659,Draw
2528,2567,1540,Win Char2
5331,3583,832,Win Char2
5048,7226,2977,Draw
5314,3918,1516,Draw
2813,6426,4953,Win Char2
5512,6049,4859,Win Char1
2533,3082,2065,Win Char2
2416,1684,6096,Win Char2
3278,1916,5431,Win Char1
235,5817,3117,Win Char2
9193,7463,9567,Win Char1
4576,420,8614,Win Char2
1305,4548,6526,Win Char1
2611,5533,2547,Win Char1
9289,5346,7506,Win Char1
1048,3715,8768,Draw
6776,1002,2942,Draw
4828,9413,191,Draw
1388,476,9279,Draw
8860,9150,2182,Win Char2
5510,3162,5957,Win Char1
9060,7239,363,Draw
5222,4030,2514,Win Char1
2653,1385,5863,Win Char2
7116,2076,37,Win Char1
6051,6370,1544,Draw
6935,2239,7403,Win Char2
8905,6933,2036,Draw
1563,5149,7979,Draw
2268,3050,2483,Draw
3564,2277,8422,Draw
4200,9500,4267,Win Char1
7552,1673,4385,Draw
2348,7573,5583,Win Char2
9680,9620,8095,Draw
4106,5819,2775,Win Char2
7992,4373,2304,Win Char1
9125,971,6657,Win Char1
2142,8499,7459,Win Char1
1451,2742,8937,Win Char2
5026,3299,5946,Win Char1
1186,1093,7491,Win Char1
1598,1845,4962,Draw
6739,6993,8439,Draw
280,2975,2904,Draw
8169,9227,8179,Win Char1
9887,6995,9313,Win Char1
9677,7091,8627,Win Char2
1141,7524,5189,Draw
3597,1245,8894,Draw
6607,1219,9363,Win Char2
3962,4028,1597,Win Char2
7754,2518,8042,Win Char1
7179,3987,7565,Draw
7341,7194,5651,Win Char1
6023,3715,6347,Win Char2
8520,2197,3222,Win Char1
5951,4258,2420,Win Char2
4812,5220,9942,Draw
5249,2652,1487,Win Char1
9752,3360,477,Draw
3343,6569,7476,Win Char1
9884,8786,2769,Win Char1
2790,1939,7628,Draw
224,2243,5198,Draw
2301,2261,2280,Win Char2
4239,7706,8485,Draw
955,5867,9782,Win Char2
6733,1308,6850,Win Char1
2327,380,4323,Draw
7588,3947,5279,Draw
754,613,375,Draw
8164,7635,1353,Win Char1
7060,3907,4472,Win Char2
2577,2806,367,Win Char1
386,6481,2518,Win Char1
7196,9362,701,Win Char2
7411,6497,9371,Draw
2187,9577,7852,Win Char1
9656,8029,1858,Win Char1
9932,7293,9542,Win Char1
3936,3361,9902,Win Char2
3320,9137,2795,Win Char1
9158,5593,5441,Draw
9033,8368,1761,Draw
9429,1492,4251,Draw
2805,3759,3330,Win Char2
2090,3503,8035,Draw
7645,3059,1523,Win Char1
5795,9676,1149,Win Char2
6647,7980,9180,Win Char1
5132,8954,9189,Win Char2
4876,3870,4140,Win Char1
3740,84,9023,Draw
4584,1198,3551,Win Char1
5989,187,4090,Draw
7661,6999,9294,Win Char2
3134,9955,3648,Win Char2
3063,9770,242,Win Char2
4565,7870,7931,Win Char1
331,6743,7742,Draw
8778,7368,3315,Draw
8259,4390,9176,Draw
9631,2607,261,Win Char2
8747,8901,5809,Win Char2
4223,6956,4187,Win Char1
9419,113,8059,Draw
5321,4006,4210,Draw
5630,9273,977,Win Char1
7353,3755,2753,Draw
727,5919,8569,Win Char2
9640,5096,1453,Win Char2
9902,7280,7006,Draw
5022,7530,4514,Win Char2
1725,9556,8381,Win Char2
7028,5670,6251,Win Char2
7538,2930,715,Win Char2
7700,7276,4117,Win Char2
6096,1690,1942,Draw
6016,4768,2292,Draw
148,7940,5204,Win Char2
1473,5140,8622,Win Char2
4514,4775,3371,Win Char2
1690,6415,5513,Draw
7555,246,6152,Win Char2
2258,437,1912,Win Char2
8638,4295,5606,Win Char1
1740,7460,6214,Win Char2
3159,6946,6980,Win Char2
3331,4777,192,Win Char1
802,2212,5686,Win Char1
5840,7740,3207,Draw
5164,9366,1292,Draw
4696,4926,82,Draw
568,7138,2979,Draw
2328,3113,640,Draw
8284,4313,5723,Draw
6035,9027,1480,Draw
7736,6083,5293,Draw
8828,1284,3349,Draw
1063,6474,510,Draw
3011,4369,4256,Win Char1
562,4652,3115,Draw
1719,999,2577,Win Char1
2189,2020,8920,Win Char1
2206,9823,3728,Win Char1
2334,91,1875,Win Char2
1291,2747,1847,Win Char2
3151,5777,8759,Win Char2
683,3544,2362,Win Char2
3064,6409,7631,Win Char1
6371,7228,6626,Win Char1
773,208,4882,Win Char1
5465,6303,3110,Win Char1
5078,3975,1156,Draw
3348,753,3036,Win Char1
9934,6414,5796,Win Char2
1939,7619,3352,Win Char2
8099,2529,9671,Draw
7851,6112,1283,Win Char1
453,9281,4870,Win Char1
4301,5957,4673,Draw
3522,6341,4785,Win Char2
6040,9136,7249,Win Char2
1983,8946,2622,Win Char1
7017,2468,392,Win Char2
5128,5476,4809,Win Char1
4813,9971,5051,Draw
1034,4205,9296,Draw
3398,3780,8155,Win Char1
8832,835,2572,Win Char2
5315,5270,3337,Win Char1
1135,1543,9409,Win Char1
6265,6002,5219,Draw
4037,6001,2604,Draw
323,8467,8761,Win Char2
7590,3794,2214,Win Char1
157,1752,9425,Win Char1
3405,1694,1983,Win Char1
8110,818,9585,Win Char1
1469,6258,953,Win Char2
6382,148,9660,Win Char2
5650,6325,7266,Draw
2021,1399,1084,Draw
1687,4862,3230,Draw
6394,8288,6754,Win Char2
9513,9233,4056,Win Char1
1394,3020,3002,Win Char1
9625,2675,657,Draw
6584,1790,8186,Win Char2
853,6429,2664,Draw
1286,2216,432,Win Char2
7901,7225,7184,Draw
1705,1135,3828,Draw
8734,6815,3967,Win Char1
105,6344,9478,Draw
2064,3503,8401,Win Char1
9023,3402,9333,Draw
2054,1950,4534,Win Char2
4280,9177,1688,Win Char2
4217,9247,4089,Draw
2520,1248,4394,Win Char1
3059,8075,5099,Win Char1
1265,4543,4593,Draw
6456,1745,9255,Win Char1
3592,4974,5062,Draw
3585,9574,4391,Win Char2
1968,1634,2227,Draw
2585,133,4852,Win Char1
9626,840,924,Win Char1
4886,8152,106,Win Char1
330,5017,4468,Draw
5545,1587,2114,Win Char1
8064,9870,1417,Win Char2
7133,4442,521,Win Char1
3638,5587,4069,Win Char1
3257,1288,8141,Win Char2
8147,6221,6923,Win Char2
5935,5734,3182,Win Char1
1392,1890,6130,Win Char2
4967,394,2940,Win Char2
5876,6171,5765,Draw
8873,7914,2515,Win Char1
6845,4602,894,Win Char2
8512,7075,8039,Win Char2
8776,5136,7537,Win Char1
9202,7096,995,Win Char2
6111,4448,2766,Win Char2
5226,9029,2981,Win Char1
2615,2775,5834,Win Char1
8193,4839,7295,Draw
9217,9112,5875,Draw
7728,3654,447,Win Char1
7159,9710,126,Win Char2
8305,3205,7740,Win Char2
1463,8676,8417,Win Char1
8703,2384,3761,Win Char1
9927,3221,3460,Draw
5835,3002,8442,Win Char1
349,4369,14,Draw
8457,6799,6183,Draw
8233,5292,2433,Win Char2
8290,8740,8451,Win Char1
2654,261,2955,Draw
6035,4148,3617,Win Char2
178,9970,4558,Win Char2
6596,4429,3789,Win Char2
8358,8907,6534,Win Char1
4614,6681,72,Draw
421,327,3507,Win Char2
3866,4307,4076,Win Char1
1209,2890,6165,Draw
6194,1664,3040,Draw
8020,9440,2575,Draw
3358,3234,5976,Win Char2
9010,4615,5396,Win Char2
706,2067,7638,Draw
3454,514,1970,Draw
801,1772,6872,Win Char2
348,8403,5922,Win Char2
4726,7547,5204,Draw
9965,5305,994,Win Char2
4295,334,4236,Draw
2780,7297,3590,Win Char1
1312,3597,3936,Win Char2
8805,1352,489,Draw
3059,2929,5256,Win Char2
1740,7562,6661,Win Char2
1480,7018,2980,Draw
8343,7597,9264,Draw
4820,2946,2076,Win Char1
8614,5564,6604,Win Char1
8587,7539,7616,Win Char2
8016,941,6638,Draw
3293,1630,704,Draw
2229,736,3763,Win Char2
6241,3887,6670,Win Char2
5098,7217,9662,Win Char2
3476,3430,166,Win Char1
1780,9773,7948,Draw
4431,1582,5897,Draw
6858,1449,6947,Draw
5827,3402,5307,Win Char2
8882,2088,510,Win Char1
9624,6297,2121,Draw
3475,1445,1520,Draw
3503,1519,8476,Win Char2
2107,8926,7347,Win Char2
4689,291,8115,Draw
1913,7031,3050,Draw
1071,5644,7838,Win Char1
4906,2961,3846,Win Char1
626,6693,816,Draw
6510,5081,1704,Win Char1
6031,1597,7591,Win Char1
9800,5636,2805,Win Char2
5158,1739,9747,Draw
5477,8839,6407,Win Char2
8256,1951,6871,Win Char2
6345,8833,7398,Win Char2
6736,5179,3829,Win Char1
1898,5449,3470,Win Char1
4357,6606,2372,Draw
7867,481,2132,Win Char2
5839,380,9360,Win Char2
6087,3192,8135,Win Char2
419,1045,8433,Win Char2
1405,720,8287,Draw
8723,5400,1258,Draw
8690,9552,6101,Win Char1
8259,7103,1155,Draw
325,7436,7158,Win Char2
3130,1246,7404,Draw
1700,5456,2873,Win Char1
2591,1648,8649,Draw
1093,7229,6929,Draw
347,7846,801,Draw
9026,9358,7812,Draw
2394,5764,5100,Draw
4343,223,5099,Draw
5144,8688,4075,Win Char1
3966,9243,9633,Win Char1
6584,2221,6450,Win Char2
3180,2311,4394,Draw
7949,6614,7647,Draw
4650,3036,6260,Win Char1
1495,7010,7912,Win Char2
5022,1825,8631,Win Char2
9689,8979,804,Draw
5650,3003,5110,Draw
8268,4426,6056,Draw
4206,4794,1435,Win Char1
5739,5220,5464,Win Char2
5454,2089,1635,Win Char2
4079,1568,3832,Win Char1
9402,1107,686,Draw
9808,4804,5244,Win Char2
2026,8869,4875,Draw
2858,2664,7808,Win Char1
8930,7864,1278,Win Char2
8592,3017,2020,Win Char2
5136,7541,7468,Draw
1677,2157,2610,Win Char1
486,8152,9056,Win Char2
5409,8593,2552,Win Char2
4898,69,1781,Draw
2115,8493,2526,Win Char2
4607,6266,2207,Draw
7567,5184,3280,Win Char1
5942,891,7071,Draw
9488,1000,7567,Win Char1
2985,5708,5434,Win Char1
7404,7995,9720,Win Char1
7100,9972,6313,Draw
9229,2282,2511,Draw
3281,7546,809,Win Char2
3666,1138,3423,Win Char2
2955,3662,8385,Win Char1
8967,7183,8741,Draw
1561,9792,3200,Draw
3514,7902,4974,Draw
6804,2034,6024,Win Char1
7768,7803,6707,Win Char1
5351,7959,7630,Draw
4998,2688,1196,Win Char2
3148,5780,4741,Win Char1
9325,1351,740,Draw
2984,5217,2460,Win Char2
1769,6686,3963,Win Char2
1115,8114,7046,Win Char1
7100,5501,6907,Draw
4651,6054,321,Win Char2
6456,6098,4369,Win Char1
4771,4225,3013,Draw
7757,6715,6579,Draw
7577,4334,6568,Win Char1
7060,2721,6432,Win Char2
2045,3592,7885,Win Char1
7440,3933,7181,Win Char1
2616,7421,3492,Win Char2
3241,8314,2406,Draw
498,8608,5325,Win Char1
5368,2895,2542,Win Char2
4952,7934,9738,Win Char2
5391,7038,9585,Win Char2
5111,9737,9650,Win Char2
6208,9222,7492,Win Char1
2813,5781,6827,Win Char1
3495,3773,1539,Draw
69,11,1878,Win Char1
5262,7040,8405,Draw
8425,7419,8342,Win Char1
4762,9578,5378,Win Char2
5980,6414,3296,Draw
1738,9475,3359,Win Char1
7435,3306,3797,Win Char1
3199,6225,4883,Draw
3611,3107,7040,Win Char2
6244,9096,4772,Win Char1
6052,8355,9751,Win Char2
9739,8499,3229,Draw
4885,7930,1634,Win Char1
923,6920,6776,Win Char1
5612,7255,5594,Draw
2485,2599,3528,Win Char2
696,9292,2495,Draw
8863,176,4883,Draw
4659,6431,6553,Win Char1
2454,9537,8659,Draw
7126,8466,6673,Win Char2
1386,6117,1649,Win Char1
1471,6194,7337,Draw
3461,6687,3135,Win Char1
8304,4263,3377,Win Char1
9965,3262,5840,Draw
5450,1172,8137,Win Char1
3903,5236,4888,Draw
8677,8794,4845,Win Char1
6060,3428,4742,Draw
1919,803,9957,Win Char1
8456,1187,5788,Win Char2
7690,1572,1996,Win Char2
7442,6388,7941,Win Char2
7255,9460,7865,Win Char2
8960,4621,3021,Win Char2
6276,1124,7274,Draw
1971,6517,4480,Win Char1
2965,2099,4347,Draw
23,8834,2775,Win Char2
4575,6911,7463,Win Char1
4241,9253,6030,Draw
1328,8014,653,Win Char1
4538,9349,3671,Win Char1
6857,8286,9792,Win Char2
2366,7471,8911,Draw
6552,1424,6012,Win Char1
4791,3971,9458,Draw
9427,827,5208,Win Char1
8341,1589,5070,Win Char2
468,9317,1547,Win Char1
3772,4066,9490,Win Char2
9513,4337,2399,Win Char1
3700,783,8565,Win Char1
634,2600,656,Win Char2
325,735,6010,Win Char1
5682,1553,6845,Draw
5243,1035,9060,Win Char1
6883,8867,274,Win Char1
9831,6835,1381,Draw
2792,1357,6603,Win Char1
6134,8650,6739,Win Char1
3312,1664,8669,Draw
2718,998,6134,Win Char1
2107,1710,5788,Win Char2
4219,9252,8560,Win Char2
3702,5142,9708,Win Char1
8048,8523,9690,Win Char1
4345,7392,4606,Win Char1
3502,3902,9660,Draw
1633,9078,9738,Win Char1
3088,9357,6808,Win Char2
8992,1393,6172,Win Char2
5890,3546,3213,Win Char2
9907,7687,2207,Win Char1
6501,3780,2208,Win Char2
5435,8023,6166,Win Char2
7951,9914,5227,Draw
8466,5990,5417,Win Char1
4263,8323,1514,Win Char1
897,9393,8728,Win Char1
1041,1653,4330,Win Char1
7684,986,3660,Win Char1
6819,5335,7995,Draw
8487,1303,6411,Win Char1
5643,5846,1938,Draw
8159,1821,8897,Win Char1
1535,3615,1800,Win Char2
4632,6074,9675,Win Char1
1689,2719,3228,Draw
2624,3973,5761,Win Char2
6305,1650,6090,Draw
1754,222,9655,Win Char1
3048,3277,8766,Win Char2
5595,4317,2847,Win Char2
5892,5232,9943,Win Char2
7489,4380,1738,Draw
4720,7890,6369,Win Char2
3761,2857,8407,Win Char2
5772,1451,5260,Win Char2
6401,4871,6320,Draw
5234,7821,8624,Win Char2
5725,8080,1200,Draw
138,6463,8978,Draw
4905,8922,9965,Win Char2
6179,4874,8777,Draw
5243,5724,2318,Win Char2
7451,9981,5581,Win Char1
9266,9663,4600,Win Char1
5869,8145,1689,Draw
9807,221,808,Win Char1
6880,5821,1067,Win Char2
8927,3982,5366,Draw
2473,2349,3891,Win Char1
2513,6318,4454,Draw
9071,8092,3065,Draw
1186,1423,2421,Win Char1
1463,6134,4471,Draw
8569,314,7162,Win Char1
3896,5707,2385,Draw
5491,3451,5876,Draw
7813,2999,5195,Draw
8170,8381,3722,Win Char1
1836,2017,687,Win Char1
83,7384,2180,Win Char1
9560,3387,3745,Win Char1
2608,6146,3279,Win Char1
9550,4581,714,Win Char1
7144,3593,1743,Draw
3118,1800,5833,Draw
3904,3208,8568,Draw
3432,4432,1136,Win Char2
561,7933,2059,Win Char2
1206,8200,2175,Win Char1
4137,9225,2011,Draw
1059,7601,4964,Draw
8224,6264,9322,Win Char2
6923,5363,3938,Draw
2386,4687,9422,Draw
1853,7718,6284,Win Char2
4152,7842,9453,Win Char1
3279,389,3187,Draw
8175,9068,6911,Draw
6079,8016,9777,Win Char2
9093,8896,9944,Draw
5945,4544,311,Draw
7323,3784,828,Win Char2
9475,9295,188,Win Char2
8722,7382,2100,Draw
6526,1277,916,Win Char2
2669,5697,4004,Draw
1500,3591,5938,Draw
3057,694,3830,Draw
6849,6515,3419,Draw
684,6341,5077,Win Char2
4798,3750,6412,Draw
1333,3884,8827,Win Char1
9526,215,9160,Win Char2
3657,4698,484,Draw
8233,6525,1205,Win Char1
439,1305,6675,Win Char1
2457,1446,5914,Win Char1
8184,7302,3355,Win Char1
2884,6368,5868,Win Char2
972,8344,8359,Win Char1
5947,6956,7404,Win Char2
3561,5989,4243,Draw
2377,4918,3770,Win Char1
2527,1583,8616,Draw
2629,9886,4454,Win Char1
9305,7736,4750,Draw
540,4896,1567,Win Char2
3612,618,8630,Win Char2
2983,8154,1977,Win Char2
3636,7492,251,Draw
4629,5906,1159,Win Char1
1856,177,470,Win Char1
7678,1801,420,Draw
5380,8358,4935,Win Char1
4092,7924,8876,Win Char2
5692,1578,8604,Draw
3465,8705,3801,Win Char2
3359,9407,4678,Win Char1
6053,5755,8325,Win Char2
1478,1070,913,Win Char2
8481,5327,886,Win Char2
9357,9477,6938,Draw
1591,1008,6791,Win Char2
4581,7576,8,Win Char1
4487,147,9269,Win Char2
2784,3474,7499,Draw
6458,1130,9861,Draw
1149,7695,8230,Win Char2
6332,2193,7526,Win Char2
5143,2489,4991,Draw
6313,4692,4211,Draw
8641,3223,9851,Win Char2
3999,2000,3147,Win Char2
9551,8703,2733,Draw
4910,1482,6415,Win Char2
7015,8507,9013,Win Char1
4698,5122,6489,Win Char1
5470,5908,5017,Win Char1
9847,4885,4428,Win Char2
3864,8063,2496,Win Char2
9237,4906,9677,Win Char2
2351,734,5439,Win Char2
5433,2632,8230,Draw
4673,1179,4033,Win Char2
9420,3980,2745,Win Char2
8718,7283,2840,Win Char2
4670,5513,8454,Win Char2
3258,1471,1034,Win Char1
3404,1659,3530,Win Char2
7073,6411,5995,Win Char2
1261,5817,8189,Win Char2
904,4027,647,Draw
5596,7367,9460,Win Char2
3213,8823,6618,Win Char2
5753,2153,1707,Win Char2
1114,8089,5753,Win Char2
29,673,2722,Win Char2
5595,5492,4655,Win Char2
6565,9092,1871,Draw
4445,9584,3310,Win Char1
292,4895,6966,Win Char1
9082,7433,5006,Win Char2
9173,2363,6015,Win Char1
1262,8129,4200,Win Char1
9182,7924,6732,Win Char1
972,6811,7915,Win Char2
60,3402,6037,Win Char1
941,9384,118,Win Char2
2296,1318,4620,Win Char1
2742,9856,8418,Win Char1
8938,1924,5400,Win Char2
3121,1359,2196,Win Char1
2515,1920,1482,Draw
8476,8911,8657,Win Char1
5022,6489,4974,Win Char2
6718,6638,6744,Draw
998,7439,9430,Win Char2
4434,1195,8957,Draw
3737,9129,9579,Draw
2151,4578,6008,Draw
2125,4448,2836,Win Char1
1625,3262,1970,Draw
4808,5639,6059,Win Char2
6051,5515,8489,Win Char2
7337,4245,5568,Draw
6468,2867,6113,Draw
6757,9015,6709,Win Char1
3924,7996,817,Draw
6512,286,9197,Win Char1
5729,9899,4623,Win Char2
1971,4281,9272,Win Char1
8944,9100,5451,Win Char2
5038,8803,9014,Win Char2
9759,5810,6748,Win Char2
4389,3623,3990,Win Char1
2266,9026,2879,Draw
225,2739,968,Win Char2
8889,5849,4518,Draw
5689,1667,7849,Draw
211,3145,386,Win Char2
5997,2156,2116,Win Char1
8304,8912,7825,Win Char2
9473,1625,4731,Win Char2
6173,3920,4788,Win Char1
4415,7612,7418,Draw
735,5646,4712,Draw
6433,2956,9515,Win Char2
6340,9527,1611,Win Char1
1897,951,5921,Draw
7714,9025,9236,Draw
1319,5955,4200,Win Char1
7658,5548,9276,Win Char1
2008,1885,4656,Win Char1
5410,9894,5508,Win Char2
902,1484,1906,Win Char1
209,458,2142,Draw
1529,4680,9692,Win Char1
7018,23,9610,Draw
8350,4083,6834,Win Char2
9123,1954,5267,Win Char1
8346,5673,1267,Draw
7352,5139,3627,Win Char2
3719,5222,4422,Win Char2
4697,573,1544,Draw
8348,3722,416,Win Char1
1974,819,7609,Draw
9403,9629,7076,Draw
4283,7298,1164,Win Char2
3102,3698,7160,Win Char1
8806,2001,5012,Win Char1
1334,717,6707,Win Char1
1185,5424,9798,Draw
7099,8273,2717,Win Char2
2239,2405,8848,Win Char2
1284,2853,7361,Draw
1448,3563,6565,Win Char2
1741,2150,1536,Win Char2
4476,248,9517,Win Char1
2452,2733,2376,Draw
1,8170,9798,Draw
5726,1387,9955,Win Char2
1438,1591,2469,Win Char2
4010,9445,7989,Win Char1
614,5852,1807,Draw
1361,9083,628,Win Char1
1606,3880,2619,Win Char1
2521,578,8443,Draw
1458,3032,9962,Win Char1
533,6944,6760,Win Char1
2058,8262,5552,Win Char1
1772,6001,7623,Draw
1906,118,9245,Win Char1
7647,417,504,Win Char2
8686,2159,9711,Win Char2
9750,7736,9770,Win Char2
4885,7537,3953,Draw
1318,1877,1356,Win Char1
5889,4617,3758,Win Char1
8730,5327,1196,Draw
804,9775,8571,Draw
2913,3565,4608,Win Char2
8371,8666,2134,Win Char1
14,2548,5429,Win Char2
2032,7175,7603,Draw
7243,4902,5374,Win Char1
7005,2965,2202,Win Char2
491,7967,1525,Win Char1
7164,9232,5812,Win Char1
2381,8099,359,Win Char2
9788,9539,2405,Draw
7293,7244,7204,Win Char1
972,7102,2541,Win Char2
8215,6049,7974,Win Char1
6689,8683,3452,Draw
7431,6788,7336,Win Char2
7875,756,7952,Draw
2548,9717,2836,Win Char2
308,8907,1559,Draw
6483,4478,2892,Win Char2
2307,1585,5834,Draw
51,1811,8022,Win Char2
3515,4845,1881,Win Char1
188,8027,8137,Win Char1
1224,225,860,Win Char2
6445,1501,6533,Draw
6557,1871,4204,Win Char1
5376,7413,9861,Win Char1
4844,7511,8598,Win Char2
7579,9837,9843,Win Char2
8571,1143,1225,Win Char1
8489,7667,8295,Win Char2
4430,2480,5415,Win Char1
6455,2698,7765,Draw
9189,5962,4430,Win Char1
2856,6900,2152,Win Char1
3888,9610,3536,Win Char2
9616,9681,6683,Draw
1339,7181,2699,Win Char1
6804,3720,1214,Win Char1
8215,1724,6117,Draw
1335,8145,975,Win Char1
8453,4744,7192,Draw
8375,8505,1516,Win Char2
6738,1683,1504,Win Char1
5361,120,2931,Win Char1
6139,8198,3,Draw
8245,8353,1178,Win Char2
8871,5177,5172,Win Char2
7316,6591,5314,Win Char2
2510,6208,9362,Win Char1
7812,6155,3693,Draw
6850,3689,7523,Win Char2
170,4153,3051,Draw
4069,2927,1384,Win Char1
1957,6243,80,Win Char1
6686,3104,5600,Win Char2
7378,101,2332,Draw
981,2935,7406,Draw
9082,699,5548,Win Char1
3634,4826,8033,Draw
8397,6429,2801,Draw
7435,1193,8381,Draw
6644,7337,5629,Draw
239,268,3162,Draw
4504,3617,8181,Win Char1
6336,5721,8204,Win Char1
5395,533,3358,Win Char2
2712,6513,6502,Draw
1845,3459,8438,Win Char1
5249,1859,1934,Win Char1
6282,8324,4944,Draw
2312,6789,5688,Draw
6683,8073,4040,Draw
5634,1923,9443,Win Char1
7534,32,5489,Win Char2
9677,8484,2262,Win Char2
4555,2937,3758,Win Char2
9286,8285,7383,Win Char2
6571,4279,5819,Draw
8529,6017,4763,Draw
2752,5187,7577,Draw
9106,1727,71,Win Char2
4458,1681,4945,Win Char1
8709,7456,5814,Draw
8530,2653,7337,Win Char2
1386,2346,5149,Draw
8132,6834,3073,Win Char2
9408,3427,4924,Win Char1
7295,4918,2283,Win Char2
4071,2702,6054,Win Char1
7732,4871,9118,Draw
8468,9299,6203,Win Char2
6294,6534,7277,Win Char2
1219,9503,9003,Win Char1
9938,8156,860,Win Char1
8403,7947,1276,Draw
6058,312,4511,Win Char2
6064,3687,8149,Draw
410,4703,2158,Draw
7579,5272,4589,Win Char1
9637,3501,6329,Win Char2
9001,9556,2508,Win Char1
5562,4391,582,Draw
4560,4735,3782,Win Char1
2630,2307,7450,Win Char2
4699,6397,4120,Draw
2800,7185,3414,Win Char1
6080,5037,220,Win Char2
7968,6641,9705,Win Char2
4384,9698,939,Win Char2
1153,9504,9105,Win Char1
6692,6697,6136,Draw
1321,1267,7973,Draw
5185,2745,6281,Win Char1
4292,66,9310,Draw
7717,7164,335,Win Char2
7496,5215,5700,Win Char1
6867,6801,8930,Win Char1
1269,9888,828,Draw
2859,5741,7904,Draw
8151,5682,716,Win Char2
6010,7408,4206,Win Char2
920,3265,5094,Win Char1
9279,5186,8375,Win Char2
